1.00000000  0.00000000
0.98447192  0.00601792
0.96894201  0.01183085
0.95341412  0.01745662
0.93789208  0.02291041
0.92237973  0.02820503
0.90688092  0.03335100
0.89139949  0.03835684
0.87593928  0.04322928
0.86050413  0.04797337
0.84509789  0.05259278
0.82972440  0.05708989
0.81438749  0.06146599
0.79909097  0.06572147
0.78383870  0.06985596
0.76863446  0.07386844
0.75348207  0.07775743
0.73838534  0.08152105
0.72334804  0.08515720
0.70837397  0.08866358
0.69346688  0.09203787
0.67863052  0.09527772
0.66386864  0.09838089
0.64918495  0.10134523
0.63458317  0.10416883
0.62006699  0.10684995
0.60564008  0.10938713
0.59130609  0.11177917
0.57706867  0.11402518
0.56293141  0.11612454
0.54889791  0.11807694
0.53497176  0.11988238
0.52115647  0.12154111
0.50745558  0.12305370
0.49387258  0.12442096
0.48041095  0.12564395
0.46707410  0.12672395
0.45386546  0.12766247
0.44078841  0.12846116
0.42784630  0.12912188
0.41504244  0.12964659
0.40238012  0.13003742
0.38986262  0.13029653
0.37749311  0.13042622
0.36527480  0.13042883
0.35321084  0.13030673
0.34130432  0.13006235
0.32955834  0.12969812
0.31797590  0.12921647
0.30656001  0.12861985
0.29531363  0.12791069
0.28423966  0.12709137
0.27334096  0.12616432
0.26262037  0.12513188
0.25208066  0.12399640
0.24172456  0.12276022
0.23155478  0.12142561
0.22157394  0.11999488
0.21178466  0.11847026
0.20218946  0.11685404
0.19279087  0.11514843
0.18359131  0.11335567
0.17459320  0.11147801
0.16579887  0.10951767
0.15721063  0.10747691
0.14883073  0.10535796
0.14066133  0.10316312
0.13270460  0.10089467
0.12496260  0.09855488
0.11743737  0.09614609
0.11013087  0.09367064
0.10304502  0.09113088
0.09618169  0.08852916
0.08954266  0.08586789
0.08312968  0.08314946
0.07694444  0.08037627
0.07098856  0.07755074
0.06526361  0.07467526
0.05977108  0.07175227
0.05451243  0.06878414
0.04948903  0.06577328
0.04470223  0.06272206
0.04015325  0.05963283
0.03584332  0.05650791
0.03177356  0.05334958
0.02794504  0.05016013
0.02435878  0.04694178
0.02101572  0.04369671
0.01791674  0.04042705
0.01506266  0.03713493
0.01245424  0.03382240
0.01009215  0.03049147
0.00797703  0.02714414
0.00610943  0.02378232
0.00448985  0.02040792
0.00311871  0.01702282
0.00199636  0.01362884
0.00112313  0.01022778
0.00049922  0.00682144
0.00012482  0.00341160
0.00000000  0.00000000
0.00012482  -0.00333646
0.00049922  -0.00666862
0.00112313  -0.00999211
0.00199636  -0.01330243
0.00311871  -0.01659486
0.00448985  -0.01986442
0.00610943  -0.02310582
0.00797703  -0.02631339
0.01009215  -0.02948107
0.01245424  -0.03260240
0.01506266  -0.03567046
0.01791674  -0.03867793
0.02101572  -0.04161707
0.02435878  -0.04447977
0.02794504  -0.04725757
0.03177356  -0.04994173
0.03584332  -0.05252331
0.04015325  -0.05499325
0.04470223  -0.05734244
0.04948903  -0.05956182
0.05451243  -0.06164253
0.05977108  -0.06357600
0.06526361  -0.06535404
0.07098856  -0.06696903
0.07694444  -0.06841396
0.08312968  -0.06968261
0.08954266  -0.07076961
0.09618169  -0.07167062
0.10304502  -0.07238235
0.11013087  -0.07290270
0.11743737  -0.07323080
0.12496260  -0.07336707
0.13270460  -0.07331330
0.14066133  -0.07307260
0.14883073  -0.07264950
0.15721063  -0.07204983
0.16579887  -0.07128079
0.17459320  -0.07035081
0.18359131  -0.06926952
0.19279087  -0.06804765
0.20218946  -0.06669690
0.21178466  -0.06522984
0.22157394  -0.06365974
0.23155478  -0.06200043
0.24172456  -0.06026614
0.25208066  -0.05847128
0.26262037  -0.05663032
0.27334096  -0.05475757
0.28423966  -0.05286700
0.29531363  -0.05097205
0.30656001  -0.04908550
0.31797590  -0.04721927
0.32955834  -0.04538428
0.34130432  -0.04359029
0.35321084  -0.04184589
0.36527480  -0.04015826
0.37749311  -0.03853321
0.38986262  -0.03697513
0.40238012  -0.03548690
0.41504244  -0.03406998
0.42784630  -0.03272447
0.44078841  -0.03144908
0.45386546  -0.03024133
0.46707410  -0.02909765
0.48041095  -0.02801346
0.49387258  -0.02698349
0.50745558  -0.02600181
0.52115647  -0.02506218
0.53497176  -0.02415817
0.54889791  -0.02328344
0.56293141  -0.02243194
0.57706867  -0.02159814
0.59130609  -0.02077724
0.60564008  -0.01996536
0.62006699  -0.01915970
0.63458317  -0.01835866
0.64918495  -0.01756193
0.66386864  -0.01677058
0.67863052  -0.01598695
0.69346688  -0.01521462
0.70837397  -0.01445829
0.72334804  -0.01372348
0.73838534  -0.01301626
0.75348207  -0.01234283
0.76863446  -0.01170903
0.78383870  -0.01111972
0.79909097  -0.01057809
0.81438749  -0.01008487
0.82972440  -0.00963739
0.84509789  -0.00922854
0.86050413  -0.00884570
0.87593928  -0.00846945
0.89139949  -0.00807231
0.90688092  -0.00761724
0.92237973  -0.00705616
0.93789208  -0.00632840
0.95341412  -0.00535895
0.96894201  -0.00405685
0.98447192  -0.00231331
1.00000000  -0.00000000
