1.00000000  0.00000000
0.98165960  0.00599706
0.96342155  0.01162234
0.94528947  0.01695854
0.92726687  0.02207009
0.90935719  0.02700560
0.89156380  0.03180001
0.87388995  0.03647667
0.85633883  0.04104928
0.83891354  0.04552363
0.82161709  0.04989924
0.80445244  0.05417078
0.78742245  0.05832942
0.77052987  0.06236397
0.75377744  0.06626183
0.73716777  0.07000991
0.72070341  0.07359536
0.70438687  0.07700612
0.68822053  0.08023141
0.67220674  0.08326210
0.65634778  0.08609099
0.64064582  0.08871294
0.62510302  0.09112495
0.60972144  0.09332621
0.59450308  0.09531799
0.57944989  0.09710359
0.56456373  0.09868812
0.54984644  0.10007836
0.53529977  0.10128251
0.52092542  0.10230995
0.50672503  0.10317102
0.49270021  0.10387675
0.47885247  0.10443857
0.46518331  0.10486811
0.45169415  0.10517694
0.43838639  0.10537638
0.42526134  0.10547725
0.41232030  0.10548974
0.39956450  0.10542321
0.38699515  0.10528613
0.37461338  0.10508592
0.36242030  0.10482890
0.35041699  0.10452027
0.33860445  0.10416402
0.32698369  0.10376303
0.31555565  0.10331904
0.30432123  0.10283271
0.29328133  0.10230372
0.28243675  0.10173082
0.27178833  0.10111196
0.26133683  0.10044439
0.25108298  0.09972481
0.24102751  0.09894948
0.23117109  0.09811435
0.22151437  0.09721521
0.21205797  0.09624784
0.20280250  0.09520808
0.19374852  0.09409203
0.18489658  0.09289612
0.17624719  0.09161721
0.16780087  0.09025271
0.15955806  0.08880064
0.15151925  0.08725971
0.14368485  0.08562935
0.13605527  0.08390977
0.12863091  0.08210199
0.12141214  0.08020778
0.11439931  0.07822971
0.10759276  0.07617113
0.10099281  0.07403609
0.09459977  0.07182930
0.08841391  0.06955610
0.08243552  0.06722232
0.07666485  0.06483428
0.07110214  0.06239863
0.06574764  0.05992229
0.06060154  0.05741235
0.05566407  0.05487593
0.05093541  0.05232016
0.04641574  0.04975198
0.04210524  0.04717814
0.03800408  0.04460501
0.03411237  0.04203858
0.03043029  0.03948432
0.02695796  0.03694717
0.02369549  0.03443139
0.02064301  0.03194061
0.01780061  0.02947771
0.01516838  0.02704485
0.01274642  0.02464345
0.01053482  0.02227412
0.00853362  0.01993676
0.00674292  0.01763054
0.00516274  0.01535394
0.00379317  0.01310480
0.00263422  0.01088037
0.00168594  0.00867735
0.00094836  0.00649203
0.00042150  0.00432031
0.00010538  0.00215783
0.00000000  0.00000000
0.00010538  -0.00294247
0.00042150  -0.00588094
0.00094836  -0.00881136
0.00168594  -0.01172963
0.00263422  -0.01463158
0.00379317  -0.01751292
0.00516274  -0.02036925
0.00674292  -0.02319599
0.00853362  -0.02598844
0.01053482  -0.02874170
0.01274642  -0.03145075
0.01516838  -0.03411038
0.01780061  -0.03671522
0.02064301  -0.03925979
0.02369549  -0.04173847
0.02695796  -0.04414561
0.03043029  -0.04647545
0.03411237  -0.04872227
0.03800408  -0.05088036
0.04210524  -0.05294413
0.04641574  -0.05490812
0.05093541  -0.05676704
0.05566407  -0.05851592
0.06060154  -0.06015008
0.06574764  -0.06166522
0.07110214  -0.06305747
0.07666485  -0.06432349
0.08243552  -0.06546049
0.08841391  -0.06646628
0.09459977  -0.06733931
0.10099281  -0.06807875
0.10759276  -0.06868450
0.11439931  -0.06915718
0.12141214  -0.06949821
0.12863091  -0.06970980
0.13605527  -0.06979493
0.14368485  -0.06975733
0.15151925  -0.06960151
0.15955806  -0.06933268
0.16780087  -0.06895673
0.17624719  -0.06848019
0.18489658  -0.06791012
0.19374852  -0.06725414
0.20280250  -0.06652023
0.21205797  -0.06571673
0.22151437  -0.06485224
0.23117109  -0.06393550
0.24102751  -0.06297532
0.25108298  -0.06198046
0.26133683  -0.06095953
0.27178833  -0.05992092
0.28243675  -0.05887269
0.29328133  -0.05782242
0.30432123  -0.05677724
0.31555565  -0.05574368
0.32698369  -0.05472760
0.33860445  -0.05373415
0.35041699  -0.05276772
0.36242030  -0.05183190
0.37461338  -0.05092948
0.38699515  -0.05006244
0.39956450  -0.04923190
0.41232030  -0.04843824
0.42526134  -0.04768105
0.43838639  -0.04695922
0.45169415  -0.04627099
0.46518331  -0.04561402
0.47885247  -0.04498546
0.49270021  -0.04438206
0.50672503  -0.04380021
0.52092542  -0.04323607
0.53529977  -0.04268564
0.54984644  -0.04214483
0.56456373  -0.04160953
0.57944989  -0.04107567
0.59450308  -0.04053923
0.60972144  -0.03999624
0.62510302  -0.03944280
0.64064582  -0.03887493
0.65634778  -0.03828857
0.67220674  -0.03767934
0.68822053  -0.03704235
0.70438687  -0.03637197
0.72070341  -0.03566151
0.73716777  -0.03490275
0.75377744  -0.03408558
0.77052987  -0.03319734
0.78742245  -0.03222229
0.80445244  -0.03114089
0.82161709  -0.02992894
0.83891354  -0.02855679
0.85633883  -0.02698833
0.87388995  -0.02517991
0.89156380  -0.02307929
0.90935719  -0.02062434
0.92726687  -0.01774177
0.94528947  -0.01434575
0.96342155  -0.01033648
0.98165960  -0.00559868
1.00000000  -0.00000000
